,date,region,confirmed,active,cured,deaths
431,10-06-2021,Andaman and Nicobar Islands,7168,91,6952,125
432,11-06-2021,Andaman and Nicobar Islands,7197,99,6973,125
433,12-06-2021,Andaman and Nicobar Islands,7233,124,6984,125
434,13-06-2021,Andaman and Nicobar Islands,7243,121,6996,126
435,14-06-2021,Andaman and Nicobar Islands,7261,110,7025,126
436,15-06-2021,Andaman and Nicobar Islands,7269,109,7034,126
437,16-06-2021,Andaman and Nicobar Islands,7280,105,7049,126
438,17-06-2021,Andaman and Nicobar Islands,7306,100,7079,127
439,18-06-2021,Andaman and Nicobar Islands,7335,104,7104,127
440,19-06-2021,Andaman and Nicobar Islands,7363,108,7128,127
441,20-06-2021,Andaman and Nicobar Islands,7394,105,7162,127
442,21-06-2021,Andaman and Nicobar Islands,7406,102,7177,127
443,22-06-2021,Andaman and Nicobar Islands,7415,97,7191,127
444,23-06-2021,Andaman and Nicobar Islands,7425,103,7195,127
445,25-06-2021,Andaman and Nicobar Islands,7440,99,7214,127
446,26-06-2021,Andaman and Nicobar Islands,7441,69,7245,127
447,27-06-2021,Andaman and Nicobar Islands,7446,54,7265,127
448,28-06-2021,Andaman and Nicobar Islands,7455,62,7266,127
449,29-06-2021,Andaman and Nicobar Islands,7462,48,7286,128
450,30-06-2021,Andaman and Nicobar Islands,7466,42,7296,128
451,01-07-2021,Andaman and Nicobar Islands,7467,31,7308,128
452,02-07-2021,Andaman and Nicobar Islands,7469,33,7308,128
453,03-07-2021,Andaman and Nicobar Islands,7475,22,7325,128
454,04-07-2021,Andaman and Nicobar Islands,7478,20,7330,128
455,05-07-2021,Andaman and Nicobar Islands,7482,21,7333,128
456,06-07-2021,Andaman and Nicobar Islands,7482,15,7339,128
457,07-07-2021,Andaman and Nicobar Islands,7487,16,7343,128
458,08-07-2021,Andaman and Nicobar Islands,7491,14,7349,128
459,09-07-2021,Andaman and Nicobar Islands,7492,13,7351,128
460,10-07-2021,Andaman and Nicobar Islands,7492,12,7352,128
461,11-07-2021,Andaman and Nicobar Islands,7492,11,7352,129
462,12-07-2021,Andaman and Nicobar Islands,7492,11,7352,129
463,13-07-2021,Andaman and Nicobar Islands,7493,9,7355,129
464,14-07-2021,Andaman and Nicobar Islands,7496,9,7358,129
465,15-07-2021,Andaman and Nicobar Islands,7499,11,7359,129
466,16-07-2021,Andaman and Nicobar Islands,7501,13,7359,129
467,17-07-2021,Andaman and Nicobar Islands,7505,16,7360,129
468,18-07-2021,Andaman and Nicobar Islands,7506,16,7361,129
469,19-07-2021,Andaman and Nicobar Islands,7510,16,7365,129
470,21-07-2021,Andaman and Nicobar Islands,7518,19,7370,129
471,22-07-2021,Andaman and Nicobar Islands,7521,18,7374,129
472,26-07-2021,Andaman and Nicobar Islands,7529,15,7385,129
473,27-07-2021,Andaman and Nicobar Islands,7530,14,7387,129
474,28-07-2021,Andaman and Nicobar Islands,7530,12,7389,129
475,29-07-2021,Andaman and Nicobar Islands,7531,7,7395,129
476,30-07-2021,Andaman and Nicobar Islands,7534,10,7395,129
477,31-07-2021,Andaman and Nicobar Islands,7535,8,7398,129
478,01-08-2021,Andaman and Nicobar Islands,7537,8,7400,129
479,02-08-2021,Andaman and Nicobar Islands,7539,7,7403,129
480,03-08-2021,Andaman and Nicobar Islands,7539,6,7404,129
481,04-08-2021,Andaman and Nicobar Islands,7540,6,7405,129
482,05-08-2021,Andaman and Nicobar Islands,7541,4,7408,129
483,06-08-2021,Andaman and Nicobar Islands,7541,4,7408,129
484,07-08-2021,Andaman and Nicobar Islands,7541,4,7408,129
485,08-08-2021,Andaman and Nicobar Islands,7544,6,7409,129
486,09-08-2021,Andaman and Nicobar Islands,7546,7,7410,129
487,10-08-2021,Andaman and Nicobar Islands,7546,5,7412,129
488,11-08-2021,Andaman and Nicobar Islands,7548,7,7412,129
489,12-08-2021,Andaman and Nicobar Islands,7548,6,7413,129
490,13-08-2021,Andaman and Nicobar Islands,7548,6,7413,129
491,14-08-2021,Andaman and Nicobar Islands,7548,4,7415,129
492,15-08-2021,Andaman and Nicobar Islands,7548,2,7417,129
493,16-08-2021,Andaman and Nicobar Islands,7548,0,7419,129
494,17-08-2021,Andaman and Nicobar Islands,7549,1,7419,129
495,18-08-2021,Andaman and Nicobar Islands,7549,1,7419,129
496,19-08-2021,Andaman and Nicobar Islands,7550,2,7419,129
497,20-08-2021,Andaman and Nicobar Islands,7553,5,7419,129
498,21-08-2021,Andaman and Nicobar Islands,7556,8,7419,129
499,22-08-2021,Andaman and Nicobar Islands,7557,9,7419,129
500,23-08-2021,Andaman and Nicobar Islands,7557,8,7420,129
501,24-08-2021,Andaman and Nicobar Islands,7559,10,7420,129
502,25-08-2021,Andaman and Nicobar Islands,7560,10,7421,129
503,26-08-2021,Andaman and Nicobar Islands,7560,7,7424,129
504,27-08-2021,Andaman and Nicobar Islands,7560,4,7427,129
505,28-08-2021,Andaman and Nicobar Islands,7560,3,7428,129
506,29-08-2021,Andaman and Nicobar Islands,7560,3,7428,129
507,30-08-2021,Andaman and Nicobar Islands,7564,5,7430,129
508,31-08-2021,Andaman and Nicobar Islands,7565,5,7431,129
509,01-09-2021,Andaman and Nicobar Islands,7566,6,7431,129
510,02-09-2021,Andaman and Nicobar Islands,7566,6,7431,129
511,03-09-2021,Andaman and Nicobar Islands,7567,7,7431,129
512,04-09-2021,Andaman and Nicobar Islands,7570,9,7432,129
513,05-09-2021,Andaman and Nicobar Islands,7572,7,7436,129
514,06-09-2021,Andaman and Nicobar Islands,7572,6,7437,129
515,07-09-2021,Andaman and Nicobar Islands,7576,9,7438,129
516,08-09-2021,Andaman and Nicobar Islands,7573,7,7437,129
517,09-09-2021,Andaman and Nicobar Islands,7576,9,7438,129
518,10-09-2021,Andaman and Nicobar Islands,7579,7,7443,129
519,11-09-2021,Andaman and Nicobar Islands,7580,8,7443,129
520,12-09-2021,Andaman and Nicobar Islands,7580,8,7443,129
521,13-09-2021,Andaman and Nicobar Islands,7582,9,7444,129
522,14-09-2021,Andaman and Nicobar Islands,7584,8,7447,129
523,15-09-2021,Andaman and Nicobar Islands,7592,15,7448,129
524,16-09-2021,Andaman and Nicobar Islands,7592,13,7450,129
525,18-09-2021,Andaman and Nicobar Islands,7596,14,7453,129
526,19-09-2021,Andaman and Nicobar Islands,7598,14,7455,129
527,20-09-2021,Andaman and Nicobar Islands,7600,13,7458,129
528,21-09-2021,Andaman and Nicobar Islands,7600,13,7458,129
529,22-09-2021,Andaman and Nicobar Islands,7607,17,7461,129
530,23-09-2021,Andaman and Nicobar Islands,7615,20,7466,129
531,24-09-2021,Andaman and Nicobar Islands,7616,17,7470,129
532,25-09-2021,Andaman and Nicobar Islands,7617,16,7472,129
533,26-09-2021,Andaman and Nicobar Islands,7618,16,7473,129
534,27-09-2021,Andaman and Nicobar Islands,7618,13,7476,129
535,28-09-2021,Andaman and Nicobar Islands,7619,11,7479,129
536,29-09-2021,Andaman and Nicobar Islands,7620,11,7480,129
537,30-09-2021,Andaman and Nicobar Islands,7620,9,7482,129
538,01-10-2021,Andaman and Nicobar Islands,7621,9,7483,129
539,02-10-2021,Andaman and Nicobar Islands,7621,8,7484,129
540,03-10-2021,Andaman and Nicobar Islands,7622,9,7484,129
541,04-10-2021,Andaman and Nicobar Islands,7623,9,7485,129
542,05-10-2021,Andaman and Nicobar Islands,7624,10,7485,129
543,06-10-2021,Andaman and Nicobar Islands,7626,9,7488,129
544,07-10-2021,Andaman and Nicobar Islands,7627,10,7488,129
545,08-10-2021,Andaman and Nicobar Islands,7629,11,7489,129
546,09-10-2021,Andaman and Nicobar Islands,7629,10,7490,129
547,10-10-2021,Andaman and Nicobar Islands,7632,11,7492,129
548,11-10-2021,Andaman and Nicobar Islands,7633,10,7494,129
549,12-10-2021,Andaman and Nicobar Islands,7634,10,7495,129
550,13-10-2021,Andaman and Nicobar Islands,7635,8,7498,129
551,14-10-2021,Andaman and Nicobar Islands,7637,9,7499,129
552,15-10-2021,Andaman and Nicobar Islands,7640,10,7501,129
553,16-10-2021,Andaman and Nicobar Islands,7641,9,7503,129
554,17-10-2021,Andaman and Nicobar Islands,7641,9,7503,129
555,18-10-2021,Andaman and Nicobar Islands,7641,9,7503,129
556,19-10-2021,Andaman and Nicobar Islands,7642,7,7506,129
557,20-10-2021,Andaman and Nicobar Islands,7646,8,7509,129
558,21-10-2021,Andaman and Nicobar Islands,7646,7,7510,129
559,22-10-2021,Andaman and Nicobar Islands,7646,7,7510,129
560,23-10-2021,Andaman and Nicobar Islands,7646,6,7511,129
561,24-10-2021,Andaman and Nicobar Islands,7648,8,7511,129
562,25-10-2021,Andaman and Nicobar Islands,7648,6,7513,129
563,26-10-2021,Andaman and Nicobar Islands,7648,5,7514,129
564,27-10-2021,Andaman and Nicobar Islands,7648,4,7515,129
565,28-10-2021,Andaman and Nicobar Islands,7650,5,7516,129
566,29-10-2021,Andaman and Nicobar Islands,7651,6,7516,129
567,30-10-2021,Andaman and Nicobar Islands,7651,5,7517,129
568,31-10-2021,Andaman and Nicobar Islands,7651,4,7518,129
569,01-11-2021,Andaman and Nicobar Islands,7651,4,7518,129
570,02-11-2021,Andaman and Nicobar Islands,7654,7,7518,129
571,04-11-2021,Andaman and Nicobar Islands,7658,9,7520,129
572,05-11-2021,Andaman and Nicobar Islands,7659,10,7520,129
573,06-11-2021,Andaman and Nicobar Islands,7659,10,7520,129
574,07-11-2021,Andaman and Nicobar Islands,7660,11,7520,129
575,08-11-2021,Andaman and Nicobar Islands,7664,12,7523,129
576,09-11-2021,Andaman and Nicobar Islands,7665,10,7526,129
577,10-11-2021,Andaman and Nicobar Islands,7665,9,7527,129
578,11-11-2021,Andaman and Nicobar Islands,7665,9,7527,129
579,12-11-2021,Andaman and Nicobar Islands,7668,11,7528,129
580,14-11-2021,Andaman and Nicobar Islands,7670,7,7534,129
581,15-11-2021,Andaman and Nicobar Islands,7674,11,7534,129
582,16-11-2021,Andaman and Nicobar Islands,7674,11,7534,129
583,17-11-2021,Andaman and Nicobar Islands,7674,9,7536,129
584,18-11-2021,Andaman and Nicobar Islands,7674,6,7539,129
585,19-11-2021,Andaman and Nicobar Islands,7541,-129,7541,129
586,20-11-2021,Andaman and Nicobar Islands,7676,6,7541,129
587,22-11-2021,Andaman and Nicobar Islands,7676,2,7545,129
588,23-11-2021,Andaman and Nicobar Islands,7676,2,7545,129
589,24-11-2021,Andaman and Nicobar Islands,7676,2,7545,129
590,25-11-2021,Andaman and Nicobar Islands,7676,2,7545,129
591,26-11-2021,Andaman and Nicobar Islands,7677,3,7545,129
592,27-11-2021,Andaman and Nicobar Islands,7678,3,7546,129
593,28-11-2021,Andaman and Nicobar Islands,7680,5,7546,129
594,29-11-2021,Andaman and Nicobar Islands,7681,6,7546,129
595,30-11-2021,Andaman and Nicobar Islands,7683,8,7546,129
596,02-12-2021,Andaman and Nicobar Islands,7683,5,7549,129
597,05-12-2021,Andaman and Nicobar Islands,7688,6,7553,129
598,06-12-2021,Andaman and Nicobar Islands,7688,4,7555,129
599,07-12-2021,Andaman and Nicobar Islands,7690,3,7558,129
600,08-12-2021,Andaman and Nicobar Islands,7690,3,7558,129
601,09-12-2021,Andaman and Nicobar Islands,7691,3,7559,129
602,12-12-2021,Andaman and Nicobar Islands,7697,7,7561,129
603,13-12-2021,Andaman and Nicobar Islands,7698,8,7561,129
604,14-12-2021,Andaman and Nicobar Islands,7698,7,7562,129
605,15-12-2021,Andaman and Nicobar Islands,7698,5,7564,129
606,16-12-2021,Andaman and Nicobar Islands,7698,3,7566,129
607,17-12-2021,Andaman and Nicobar Islands,7700,3,7568,129
608,18-12-2021,Andaman and Nicobar Islands,7700,2,7569,129
609,19-12-2021,Andaman and Nicobar Islands,7701,2,7570,129
610,20-12-2021,Andaman and Nicobar Islands,7702,3,7570,129
611,21-12-2021,Andaman and Nicobar Islands,7702,3,7570,129
612,22-12-2021,Andaman and Nicobar Islands,7704,3,7572,129
613,23-12-2021,Andaman and Nicobar Islands,7704,3,7572,129
614,24-12-2021,Andaman and Nicobar Islands,7708,6,7573,129
615,25-12-2021,Andaman and Nicobar Islands,7711,8,7574,129
616,26-12-2021,Andaman and Nicobar Islands,7712,9,7574,129
617,27-12-2021,Andaman and Nicobar Islands,7714,9,7576,129
618,28-12-2021,Andaman and Nicobar Islands,7716,8,7579,129
619,29-12-2021,Andaman and Nicobar Islands,7716,8,7579,129
620,30-12-2021,Andaman and Nicobar Islands,7717,6,7582,129
621,31-12-2021,Andaman and Nicobar Islands,7720,9,7582,129
622,01-01-2022,Andaman and Nicobar Islands,7728,14,7585,129
623,02-01-2022,Andaman and Nicobar Islands,7733,17,7587,129
624,03-01-2022,Andaman and Nicobar Islands,7743,24,7590,129
625,04-01-2022,Andaman and Nicobar Islands,7763,41,7593,129
626,05-01-2022,Andaman and Nicobar Islands,7799,74,7596,129
627,06-01-2022,Andaman and Nicobar Islands,7824,91,7604,129
628,07-01-2022,Andaman and Nicobar Islands,7848,105,7614,129
629,08-01-2022,Andaman and Nicobar Islands,7889,132,7628,129
630,09-01-2022,Andaman and Nicobar Islands,7975,187,7659,129
631,10-01-2022,Andaman and Nicobar Islands,8150,322,7699,129
632,11-01-2022,Andaman and Nicobar Islands,8246,393,7724,129
633,12-01-2022,Andaman and Nicobar Islands,8289,412,7748,129
634,13-01-2022,Andaman and Nicobar Islands,8397,479,7789,129
635,14-01-2022,Andaman and Nicobar Islands,8465,461,7875,129
636,15-01-2022,Andaman and Nicobar Islands,8538,471,7938,129
637,16-01-2022,Andaman and Nicobar Islands,8581,463,7989,129
638,17-01-2022,Andaman and Nicobar Islands,8646,466,8051,129
639,18-01-2022,Andaman and Nicobar Islands,8695,449,8117,129
640,19-01-2022,Andaman and Nicobar Islands,8779,460,8190,129
641,20-01-2022,Andaman and Nicobar Islands,8938,443,8366,129
642,21-01-2022,Andaman and Nicobar Islands,9033,465,8439,129
643,22-01-2022,Andaman and Nicobar Islands,9164,516,8519,129
644,23-01-2022,Andaman and Nicobar Islands,9277,564,8584,129
645,24-01-2022,Andaman and Nicobar Islands,9366,603,8634,129
646,25-01-2022,Andaman and Nicobar Islands,9452,598,8725,129
647,26-01-2022,Andaman and Nicobar Islands,9522,574,8819,129
648,27-01-2022,Andaman and Nicobar Islands,9605,545,8931,129
649,28-01-2022,Andaman and Nicobar Islands,9624,504,8991,129
650,29-01-2022,Andaman and Nicobar Islands,9690,475,9086,129
651,30-01-2022,Andaman and Nicobar Islands,9743,449,9165,129
652,31-01-2022,Andaman and Nicobar Islands,9777,402,9246,129
653,01-02-2022,Andaman and Nicobar Islands,9794,365,9300,129
654,03-02-2022,Andaman and Nicobar Islands,9844,290,9425,129
655,04-02-2022,Andaman and Nicobar Islands,9867,248,9490,129
656,05-02-2022,Andaman and Nicobar Islands,9883,211,9543,129
657,06-02-2022,Andaman and Nicobar Islands,9896,214,9553,129
658,07-02-2022,Andaman and Nicobar Islands,9915,199,9587,129
659,08-02-2022,Andaman and Nicobar Islands,9925,192,9604,129
660,09-02-2022,Andaman and Nicobar Islands,9943,178,9636,129
661,10-02-2022,Andaman and Nicobar Islands,9951,168,9654,129
662,11-02-2022,Andaman and Nicobar Islands,9958,152,9677,129
663,12-02-2022,Andaman and Nicobar Islands,9961,139,9693,129
664,13-02-2022,Andaman and Nicobar Islands,9974,139,9706,129
665,14-02-2022,Andaman and Nicobar Islands,9981,127,9725,129
666,15-02-2022,Andaman and Nicobar Islands,9981,117,9735,129
667,16-02-2022,Andaman and Nicobar Islands,9985,103,9753,129
668,17-02-2022,Andaman and Nicobar Islands,9986,96,9761,129
669,18-02-2022,Andaman and Nicobar Islands,9994,83,9782,129
670,19-02-2022,Andaman and Nicobar Islands,10000,61,9810,129
671,20-02-2022,Andaman and Nicobar Islands,10001,39,9833,129
672,21-02-2022,Andaman and Nicobar Islands,10005,30,9846,129
673,22-02-2022,Andaman and Nicobar Islands,10008,29,9850,129
674,23-02-2022,Andaman and Nicobar Islands,10012,29,9854,129
675,24-02-2022,Andaman and Nicobar Islands,10015,24,9862,129
676,25-02-2022,Andaman and Nicobar Islands,10015,18,9868,129
677,26-02-2022,Andaman and Nicobar Islands,10016,15,9872,129
678,27-02-2022,Andaman and Nicobar Islands,10016,12,9875,129
679,28-02-2022,Andaman and Nicobar Islands,10017,10,9878,129
680,01-03-2022,Andaman and Nicobar Islands,10017,9,9879,129
681,02-03-2022,Andaman and Nicobar Islands,10019,8,9882,129
682,03-03-2022,Andaman and Nicobar Islands,10019,6,9884,129
683,04-03-2022,Andaman and Nicobar Islands,10020,5,9886,129
684,05-03-2022,Andaman and Nicobar Islands,10020,4,9887,129
685,06-03-2022,Andaman and Nicobar Islands,10024,7,9888,129
686,07-03-2022,Andaman and Nicobar Islands,10024,7,9888,129
687,08-03-2022,Andaman and Nicobar Islands,10024,5,9890,129
688,09-03-2022,Andaman and Nicobar Islands,10025,6,9890,129
689,10-03-2022,Andaman and Nicobar Islands,10025,5,9891,129
690,11-03-2022,Andaman and Nicobar Islands,10025,5,9891,129
691,12-03-2022,Andaman and Nicobar Islands,10025,3,9893,129
692,13-03-2022,Andaman and Nicobar Islands,10025,2,9894,129
693,14-03-2022,Andaman and Nicobar Islands,10025,1,9895,129
694,15-03-2022,Andaman and Nicobar Islands,10027,2,9896,129
695,16-03-2022,Andaman and Nicobar Islands,10028,3,9896,129
696,17-03-2022,Andaman and Nicobar Islands,10029,4,9896,129
697,18-03-2022,Andaman and Nicobar Islands,10029,4,9896,129
698,19-03-2022,Andaman and Nicobar Islands,10029,4,9896,129
699,20-03-2022,Andaman and Nicobar Islands,10029,4,9896,129
700,21-03-2022,Andaman and Nicobar Islands,10029,2,9898,129
701,22-03-2022,Andaman and Nicobar Islands,10029,1,9899,129
702,23-03-2022,Andaman and Nicobar Islands,10031,2,9900,129
703,24-03-2022,Andaman and Nicobar Islands,10031,1,9901,129
704,25-03-2022,Andaman and Nicobar Islands,10032,2,9901,129
705,26-03-2022,Andaman and Nicobar Islands,10032,2,9901,129
706,27-03-2022,Andaman and Nicobar Islands,10032,2,9901,129
707,28-03-2022,Andaman and Nicobar Islands,10032,2,9901,129
708,29-03-2022,Andaman and Nicobar Islands,10032,1,9902,129
709,30-03-2022,Andaman and Nicobar Islands,10033,2,9902,129
710,31-03-2022,Andaman and Nicobar Islands,10033,1,9903,129
711,01-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
712,02-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
713,03-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
714,04-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
715,05-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
716,06-04-2022,Andaman and Nicobar Islands,10033,0,9904,129
717,07-04-2022,Andaman and Nicobar Islands,10034,1,9904,129
718,08-04-2022,Andaman and Nicobar Islands,10034,1,9904,129
719,11-04-2022,Andaman and Nicobar Islands,10034,1,9904,129
720,12-04-2022,Andaman and Nicobar Islands,10034,1,9904,129
721,13-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
722,14-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
723,15-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
724,16-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
725,17-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
726,18-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
727,21-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
728,22-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
729,23-04-2022,Andaman and Nicobar Islands,10034,0,9905,129
730,24-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
731,25-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
732,26-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
733,27-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
734,28-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
735,29-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
736,30-04-2022,Andaman and Nicobar Islands,10035,1,9905,129
737,01-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
738,02-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
739,03-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
740,04-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
741,05-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
742,06-05-2022,Andaman and Nicobar Islands,10035,0,9906,129
743,07-05-2022,Andaman and Nicobar Islands,10036,1,9906,129
744,08-05-2022,Andaman and Nicobar Islands,10037,2,9906,129
745,10-05-2022,Andaman and Nicobar Islands,10039,3,9907,129
746,11-05-2022,Andaman and Nicobar Islands,10039,3,9907,129
747,12-05-2022,Andaman and Nicobar Islands,10039,3,9907,129
748,13-05-2022,Andaman and Nicobar Islands,10039,3,9907,129
749,14-05-2022,Andaman and Nicobar Islands,10039,3,9907,129
750,16-05-2022,Andaman and Nicobar Islands,10039,2,9908,129
751,17-05-2022,Andaman and Nicobar Islands,10039,1,9909,129
752,18-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
753,19-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
754,20-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
755,21-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
756,22-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
757,23-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
758,24-05-2022,Andaman and Nicobar Islands,10039,0,9910,129
759,25-05-2022,Andaman and Nicobar Islands,10041,2,9910,129
760,26-05-2022,Andaman and Nicobar Islands,10041,2,9910,129
761,27-05-2022,Andaman and Nicobar Islands,10043,4,9910,129
762,28-05-2022,Andaman and Nicobar Islands,10043,3,9911,129
763,29-05-2022,Andaman and Nicobar Islands,10044,3,9912,129
764,30-05-2022,Andaman and Nicobar Islands,10045,4,9912,129
765,31-05-2022,Andaman and Nicobar Islands,10046,3,9914,129
766,01-06-2022,Andaman and Nicobar Islands,10046,3,9914,129
767,02-06-2022,Andaman and Nicobar Islands,10046,2,9915,129
768,03-06-2022,Andaman and Nicobar Islands,10047,3,9915,129
